species,lon,lat,group
arabis,-18.572,65.489,6
arabis,-18.0945,65.6755,6
arabis,-18.1263,65.6859,6
arabis,-22.611,66.109,6
arabis,-17.977,66.124,6
arabis,-17.348,65.437,6
arabis,-17.515,65.929,6
arabis,-18.003,65.765,6
arabis,-16.612,65.037,6
arabis,-18.028,64.715,6
arabis,-20.275,65.428,6
arabis,-19.335,65.917,6
arabis,-20.05,65.689,6
arabis,-18.937,66.108,6
arabis,-15.652,65.491,6
arabis,-15.187,65.276,6
arabis,-14.883,64.59,6
arabis,-15.516,65.261,6
arabis,-16.911,65.586,6
arabis,2.58729,45.03598,6
arabis,2.77579,45.53176,6
arabis,0.73602,42.92054,6
arabis,1.68002,44.46616,6
arabis,5.43201,44.73995,6
arabis,6.45025,45.88456,6
arabis,6.51753,45.92756,6
arabis,5.34704,45.73268,6
arabis,5.28278,45.734,6
arabis,5.34895,45.77768,6
arabis,6.15142,45.17235,6
arabis,2.19486,42.46307,6
arabis,5.91107,45.44919,6
arabis,5.84946,45.49583,6
arabis,6.46377,45.07296,6
arabis,5.90872,45.4042,6
arabis,6.86317,45.33027,6
arabis,6.6257,45.60864,6
arabis,7.06096,45.41342,6
arabis,6.62865,45.65362,6
arabis,7.12147,45.36613,6
arabis,6.61104,45.38376,6
arabis,6.74473,45.46951,6
arabis,6.61982,45.51869,6
arabis,6.66892,45.29174,6
arabis,6.80865,45.46736,6
arabis,6.40029,45.07492,6
arabis,6.79079,46.14411,6
arabis,6.73221,46.2362,6
arabis,6.440242,59.243772,6
arabis,-19.083,63.983,6
arabis,-19.41,63.714,6
arabis,-19.489,63.69,6
arabis,-18.088,65.686,6
arabis,-23.169,65.777,6
arabis,-23.265,65.873,6
arabis,-19.46,63.674,6
arabis,-23.386,66.093,6
arabis,-19.821,64.518,6
arabis,-13.902,65.507,6
arabis,-18.848,63.981,6
arabis,-16.497,64.146,6
arabis,-16.401,64.223,6
arabis,-16.462,64.228,6
arabis,-16.473,64.159,6
arabis,-22.23,66.18,6
arabis,-21.156,64.337,6
arabis,-13.915,65.571,6
arabis,-21.321,64.364,6
arabis,-21.279,64.382,6
arabis,-19.105,63.975,6
arabis,14.511,65.447,6
arabis,27.125927,69.873389,6
arabis,13.61611,47.67222,6
arabis,25.69184,67.806302,6
arabis,6.88101,44.43167,6
arabis,5.9594,46.95725,6
arabis,20.27021,49.85803,6
arabis,23.1578,69.94302,6
arabis,8.43794,61.70525,6
arabis,-22.933333,71.9,6
arabis,-5.97,43.15,6
arabis,-0.79,42.95,6
arabis,27.416666,58.05,6
arabis,24.75,59.35,6
arabis,12.73,47.47,6
arabis,7.73114,46.38849,6
arabis,8.32269,46.79025,6
arabis,8.45365,46.78916,6
arabis,9.01784,45.928,6
arabis,8.12625,46.7916,6
arabis,5.348611,45.068889,6
arabis,-0.63,42.47,6
arabis,-0.66,42.51,6
arabis,7.21133,46.34366,6
arabis,7.5376,47.1984,6
arabis,7.07449,47.37776,6
arabis,7.53777,47.28835,6
arabis,8.59328,47.19266,6
arabis,7.81914,46.88929,6
arabis,8.52548,47.10336,6
arabis,8.32565,46.97014,6
arabis,6.95074,46.43279,6
arabis,7.92857,46.65768,6
arabis,7.6,46.5,6
arabis,-0.799438,42.957226,6
arabis,15.92094,66.04544,6
arabis,6.68272,44.05208,6
arabis,6.66535,43.78239,6
arabis,6.84994,44.44437,6
arabis,6.44425,44.24003,6
arabis,6.23586,44.0907,6
arabis,7.37353,44.05631,6
arabis,7.54051,44.0998,6
arabis,7.43031,44.02435,6
arabis,6.65036,44.83937,6
arabis,6.76527,44.85332,6
arabis,6.4118,43.70055,6
arabis,6.59881,45.04411,6
arabis,6.92462,44.24904,6
arabis,6.91961,43.86363,6
arabis,5.83831,44.08275,6
arabis,6.49014,43.84487,6
arabis,6.82158,46.12054,6
arabis,6.86953,45.27694,6
arabis,5.88261,45.51751,6
arabis,6.6622,45.67507,6
arabis,6.69829,46.21477,6
arabis,7.15504,45.38743,6
arabis,6.65033,45.49516,6
arabis,5.24973,45.71214,6
arabis,10.418611,47.390833,6
arabis,9.856389,46.928889,6
arabis,8.268611,46.776667,6
arabis,6.70719,44.23776,6
arabis,7.26456,47.45877,6
arabis,15.831423,67.216871,6
arabis,15.969888,67.207122,6
arabis,15.69276,67.165528,6
arabis,9.428898,62.740869,6
arabis,9.076146,62.544036,6
arabis,14.551469,66.357196,6
arabis,16.014256,67.161992,6
arabis,15.922258,67.171519,6
arabis,13.146889,64.479949,6
arabis,15.924319,67.225334,6
arabis,15.878354,67.234563,6
arabis,22.357501,69.545729,6
arabis,7.951238,62.515069,6
arabis,22.38779,69.617248,6
arabis,30.592629,70.424543,6
arabis,30.05342,70.19329,6
arabis,28.465237,70.344912,6
arabis,27.50919,70.27045,6
arabis,24.755814,70.157469,6
arabis,26.452684,70.888037,6
arabis,25.751776,71.153673,6
arabis,26.333873,70.349624,6
arabis,26.067461,70.348446,6
arabis,26.602055,70.260743,6
arabis,26.336777,70.259961,6
arabis,26.600313,70.35041,6
arabis,23.820432,70.508336,6
arabis,23.540951,70.422719,6
arabis,23.808034,70.418777,6
arabis,24.909065,68.634027,6
arabis,25.140008,68.816172,6
arabis,23.712872,69.702237,6
arabis,22.900056,69.307314,6
arabis,22.906219,69.353971,6
arabis,22.786634,69.444955,6
arabis,22.659087,69.446217,6
arabis,30.325492,70.420797,6
arabis,30.191964,70.418777,6
arabis,30.063022,70.369986,6
arabis,23.263811,70.33667,6
arabis,23.716285,69.745193,6
arabis,22.963367,69.981342,6
arabis,22.723959,70.252929,6
arabis,22.95498,69.891721,6
arabis,25.124868,68.995444,6
arabis,25.119173,69.038374,6
arabis,13.60975,64.4144,6
arabis,6.842517,60.514915,6
arabis,7.664675,60.434077,6
arabis,7.700283,60.452389,6
arabis,7.686922,60.423073,6
arabis,7.704471,60.438511,6
arabis,7.266253,60.681844,6
arabis,7.258795,60.667378,6
arabis,7.20805,60.724185,6
arabis,7.206727,60.698572,6
arabis,7.217368,60.688387,6
arabis,7.206849,60.745722,6
arabis,7.252932,60.775517,6
arabis,7.196453,60.734806,6
arabis,7.212592,60.757922,6
arabis,7.178227,60.732763,6
arabis,6.383573,60.546231,6
arabis,6.362122,60.540868,6
arabis,6.343842,60.541404,6
arabis,9.655353,62.066846,6
arabis,9.679399,62.072565,6
arabis,9.671343,62.097739,6
arabis,9.637892,62.101039,6
arabis,9.58084,62.122835,6
arabis,9.587711,62.032141,6
arabis,9.692999,62.081474,6
arabis,9.712099,62.079582,6
arabis,9.618973,62.065667,6
arabis,9.628733,62.121279,6
arabis,9.632332,62.110042,6
arabis,9.615006,62.10608,6
arabis,9.640557,62.091153,6
arabis,8.082015,61.095304,6
arabis,7.860373,61.121451,6
arabis,7.332086,60.842528,6
arabis,7.291499,60.827201,6
arabis,7.311458,60.832392,6
arabis,7.648649,60.688492,6
arabis,7.622869,60.691822,6
arabis,7.628471,60.732287,6
arabis,7.549037,60.704512,6
arabis,7.571332,60.718221,6
arabis,7.637115,60.701396,6
arabis,7.618534,60.707491,6
arabis,7.663895,60.718278,6
arabis,7.649652,60.708257,6
arabis,7.598038,60.694258,6
arabis,7.597627,60.703682,6
arabis,7.590805,60.71304,6
arabis,7.547465,60.678454,6
arabis,7.520209,60.594193,6
arabis,7.554735,60.618367,6
arabis,7.575403,60.626222,6
arabis,7.530609,60.60643,6
arabis,7.884717,60.798864,6
arabis,7.970239,60.796404,6
arabis,7.973423,60.840425,6
arabis,7.893395,60.840239,6
arabis,7.828182,60.8123,6
arabis,7.903148,60.79722,6
arabis,7.911876,60.810759,6
arabis,7.912094,60.831413,6
arabis,20.246665,69.09375,6
arabis,21.256379,69.54361,6
arabis,21.12819,69.543751,6
arabis,18.883666,68.9029,6
arabis,22.409829,69.538112,6
arabis,22.287615,69.671729,6
arabis,22.415764,69.627761,6
arabis,22.66731,69.578832,6
arabis,22.416539,69.670737,6
arabis,22.421753,69.717409,6
arabis,18.768332,68.811694,6
arabis,18.900672,68.723653,6
arabis,18.777295,68.722077,6
arabis,19.026196,68.678435,6
arabis,18.653936,68.720411,6
arabis,18.903057,68.676951,6
arabis,19.619063,69.089849,6
arabis,14.037234,65.235102,6
arabis,16.311433,67.92423,6
arabis,16.92202,68.09768,6
arabis,16.801969,68.099032,6
arabis,16.056767,67.567237,6
arabis,15.701894,67.479457,6
arabis,15.794487,66.804346,6
arabis,15.794939,66.761353,6
arabis,15.797846,66.851051,6
arabis,16.029529,66.93943,6
arabis,15.800776,66.940748,6
arabis,16.169345,66.992292,6
arabis,16.029489,66.982422,6
arabis,16.033327,67.02912,6
arabis,15.569907,66.852036,6
arabis,14.664181,66.404156,6
arabis,15.266793,66.22935,6
arabis,15.077649,66.175731,6
arabis,15.113569,66.763314,6
arabis,15.113157,66.673606,6
arabis,16.414267,67.654231,6
arabis,16.532072,67.653165,6
arabis,16.457786,67.595531,6
arabis,16.431026,67.541938,6
arabis,16.068927,67.83628,6
arabis,15.80971,67.209832,6
arabis,15.925365,67.209206,6
arabis,16.041014,67.208497,6
arabis,16.262893,67.027465,6
arabis,16.267571,67.117147,6
arabis,14.66663,66.89207,6
arabis,14.88643,66.763314,6
arabis,14.772861,66.763191,6
arabis,14.434229,66.67263,6
arabis,14.66053,66.673281,6
arabis,14.886842,66.673606,6
arabis,17.164161,68.13769,6
arabis,17.043919,68.139218,6
arabis,15.64125,68.39269,6
arabis,17.042054,68.096241,6
arabis,13.618825,65.052356,6
arabis,14.203744,65.034178,6
arabis,14.043714,65.055675,6
arabis,13.831255,65.054166,6
arabis,9.29338,62.725141,6
arabis,9.488961,62.724596,6
arabis,9.097204,62.545898,6
arabis,7.180986,62.085161,6
arabis,7.560186,62.132652,6
arabis,7.620994,60.786465,6
arabis,7.126438,59.839307,6
arabis,6.793567,59.474828,6
arabis,6.969948,59.477687,6
arabis,6.623524,59.382008,6
arabis,6.799403,59.385094,6
arabis,6.787696,59.56456,6
arabis,6.617224,59.471731,6
arabis,6.447685,59.378685,6
arabis,6.805202,59.295358,6
arabis,6.454408,59.288972,6
arabis,6.661169,59.346753,6
arabis,6.629785,59.292283,6
arabis,7.672249,59.576518,6
arabis,8.553782,59.851882,6
arabis,8.641617,60.808403,6
arabis,9.095203,61.91756,6
arabis,8.907234,61.109611,6
arabis,8.619719,61.104619,6
arabis,8.657498,61.041875,6
arabis,8.39747,61.085855,6
arabis,8.508422,61.10426,6
arabis,7.952857,61.913612,6
arabis,7.5794332,62.1328148,6
arabis,26.624249,69.527965,6
arabis,26.65015,69.510091,6
arabis,26.930889,69.734528,6
arabis,25.57682,68.715579,6
arabis,25.132145,68.720223,6
arabis,25.751087,69.129405,6
arabis,26.861549,68.470484,6
arabis,26.93083,69.752456,6
arabis,26.369757,69.473446,6
arabis,26.956839,69.689717,6
arabis,26.395047,69.4825,6
arabis,26.327371,69.19538,6
arabis,26.383131,69.007325,6
arabis,25.157552,68.711533,6
arabis,25.12552,68.504903,6
arabis,26.595419,69.69822,6
arabis,26.700823,69.546042,6
arabis,25.827282,68.64577,6
arabis,25.111267,68.675148,6
arabis,26.496841,69.500752,6
arabis,26.35682,69.052053,6
arabis,25.151618,68.783215,6
arabis,25.34353,68.865906,6
arabis,26.483134,69.007656,6
arabis,26.811614,68.604913,6
arabis,25.198918,68.810629,6
arabis,26.420842,69.473623,6
arabis,26.224916,69.239775,6
arabis,26.931238,69.626961,6
arabis,26.445923,69.491634,6
arabis,26.982606,69.734541,6
arabis,26.547992,69.500892,6
arabis,25.128389,68.765023,6
arabis,26.956875,69.671789,6
arabis,26.861659,68.452554,6
arabis,18.23454,67.16201,6
arabis,7.128889,46.386111,6
arabis,-5.0351,43.2878,6
arabis,-4.5333,41.1,6
arabis,-0.6765,42.5079,6
arabis,-3.0735,41.7479,6
arabis,14.719611,66.290259,6
arabis,14.92239,66.162274,6
arabis,14.656489,66.148455,6
arabis,14.666567,66.224735,6
arabis,14.830742,66.335276,6
arabis,14.010314,65.952764,6
arabis,14.006831,66.042467,6
arabis,13.169428,65.406551,6
arabis,13.175659,65.316873,6
arabis,14.70976,67.142472,6
arabis,14.721139,67.155947,6
arabis,14.590615,67.366469,6
arabis,8.160397,61.286599,6
arabis,8.1106,62.3815,6
arabis,11.2749,62.927,6
arabis,10.3138,63.02,6
arabis,9.2936,62.7431,6
arabis,11.7155,62.5779,6
arabis,11.8998,62.6715,6
arabis,13.438,64.5105,6
arabis,22.1372,69.715,6
arabis,9.5054,59.6317,6
arabis,7.1883234,59.8248191,6
arabis,7.3252376,59.5842112,6
arabis,7.2689333,59.646313,6
arabis,6.7213,59.847,6
arabis,7.829167,46.593333,6
arabis,14.037221,56.805334,6
arabis,20.232967,67.852012,6
arabis,12.769982,62.800764,6
arabis,12.464561,62.713215,6
arabis,8.5846,61.8034,6
arabis,27.8564,70.4385,6
arabis,7.5106,60.5654,6
arabis,8.5196,60.9786,6
arabis,8.6942,61.0779,6
arabis,8.581,59.8205,6
arabis,9.0631,62.0401,6
arabis,8.9509,61.0796,6
arabis,7.5581303,62.1775163,6
arabis,7.2148047,62.4608242,6
arabis,17.2463,68.2686,6
arabis,9.0379,61.7556,6
arabis,18.4381,68.8788,6
arabis,10.4516,63.0097,6
arabis,8.2478,60.7529,6
arabis,8.2782,62.0436,6
arabis,17.2332,68.2827,6
arabis,7.1686049,62.4243222,6
arabis,8.8505,61.5252,6
arabis,8.0519,60.5496,6
arabis,13.2775,64.5776,6
arabis,6.6956281,59.3364951,6
arabis,9.5004,62.8263,6
arabis,11.2475,62.9544,6
arabis,8.1178,62.4668,6
arabis,21.7422,69.874,6
arabis,8.9059,61.557,6
arabis,12.132,63.9491,6
arabis,19.0042,69.6356,6
arabis,8.70421,62.65769,6
arabis,7.1990829,62.8826412,6
arabis,7.5585307,62.168516,6
arabis,14.4669,65.6769,6
arabis,7.4453,62.1602,6
arabis,9.8762,62.0611,6
arabis,13.2363,64.5681,6
arabis,11.6595,62.9322,6
arabis,11.7347,62.576,6
arabis,9.8348,62.8516,6
arabis,10.8676,62.7175,6
arabis,9.7446,63.1678,6
arabis,9.7996,62.2773,6
arabis,9.4904,62.8128,6
arabis,11.525,63.6546,6
arabis,16.0927,67.0736,6
arabis,7.7469,62.5253,6
arabis,13.8456,64.969,6
arabis,9.7463,62.4587,6
arabis,9.7364,62.4497,6
arabis,11.1358,63.0459,6
arabis,9.5201,62.8262,6
arabis,9.6075,62.3067,6
arabis,10.0516,62.8696,6
arabis,7.642,62.0545,6
arabis,7.01267,62.17854,6
arabis,11.3617,62.9031,6
arabis,10.363,63.0151,6
arabis,11.2758,62.6846,6
arabis,11.7656,62.9077,6
arabis,24.536333,48.153175,6
arabis,33.712781,67.627393,6
arabis,33.826582,67.68226,6
arabis,33.766667,67.65,6
arabis,65.833333,66.916667,6
arabis,26.631889,68.349061,6
arabis,25.706691,67.537389,6
arabis,29.721842,67.788884,6
arabis,23.993699,68.098009,6
arabis,28.031794,67.090892,6
arabis,28.555382,68.073184,6
arabis,25.916461,68.076951,6
arabis,29.947209,67.695232,6
arabis,27.358798,68.259426,6
arabis,26.630434,68.438712,6
arabis,26.874167,68.439073,6
arabis,27.117904,68.439078,6
arabis,27.363074,68.528379,6
arabis,25.696832,67.716665,6
arabis,20.699573,69.090092,6
arabis,20.707282,69.063361,6
arabis,20.585351,69.049819,6
arabis,20.757115,69.065189,6
arabis,20.654869,69.070427,6
arabis,20.734752,69.055365,6
arabis,29.711466,67.699326,6
arabis,27.600608,68.25873,6
arabis,22.054952,68.99974,6
arabis,29.690972,67.520203,6
arabis,20.602424,69.077479,6
arabis,18.99209,67.89299,6
arabis,18.66156,67.63672,6
arabis,18.689,67.63625,6
arabis,18.78083,67.61359,6
arabis,13.39879,62.04815,6
arabis,12.18934,62.84693,6
arabis,12.44902,62.88678,6
arabis,12.21362,62.78495,6
arabis,12.54213,62.54807,6
arabis,12.63242,62.85668,6
arabis,12.28183,62.56783,6
arabis,12.51936,62.92377,6
arabis,12.35772,62.59586,6
arabis,12.43837,62.89469,6
arabis,12.44513,62.81767,6
arabis,12.78765,62.8389,6
arabis,12.29929,62.85776,6
arabis,12.48384,62.91378,6
arabis,12.69261,62.88128,6
arabis,12.24787,62.75551,6
arabis,12.18573,62.88663,6
arabis,12.39024,62.75778,6
arabis,12.5409,62.86653,6
arabis,13.05381,62.94554,6
arabis,12.68003,62.90897,6
arabis,12.62261,62.83648,6
arabis,12.5644,62.75244,6
arabis,12.36354,62.57674,6
arabis,12.49357,62.69246,6
arabis,12.30798,62.76326,6
arabis,12.29819,62.72368,6
arabis,12.71156,62.91434,6
arabis,12.68293,62.94177,6
arabis,12.78619,62.90769,6
arabis,12.39342,62.70146,6
arabis,12.52452,62.94015,6
arabis,12.60073,62.80208,6
arabis,12.20009,62.80975,6
arabis,12.14497,62.76292,6
arabis,12.28779,62.61617,6
arabis,12.73735,62.39112,6
arabis,12.45074,62.73311,6
arabis,13.75871,62.19398,6
arabis,12.53965,62.76282,6
arabis,14.8026465,67.1022946,6
arabis,28.6636437,70.6688511,6
arabis,11.5252425,78.9113046,6
arabis,13.9895,77.4809,6
arabis,25.9259739,70.9915508,6
arabis,17.1916,68.2783,6
arabis,17.1907,68.2693,6
arabis,16.3992,67.2013,6
arabis,15.1494,67.0548,6
arabis,17.1132,68.0864,6
arabis,16.2725,67.2113,6
arabis,14.5423,68.7674,6
arabis,15.1337637,68.6585661,6
arabis,16.8805,68.0309,6
arabis,14.5141318,67.1375936,6
arabis,16.1876,67.1312,6
arabis,19.3263549,68.793907,6
arabis,22.3617,70.23,6
arabis,21.983,69.7339,6
arabis,21.9523,69.9134,6
arabis,22.1026,70.0426,6
arabis,30.3293,70.1875,6
arabis,21.6575,70.0806,6
arabis,21.9968,70.0253,6
arabis,21.9645,69.8954,6
arabis,31.0255894,70.3392472,6
arabis,29.5762,69.9601,6
arabis,21.2177,69.5257,6
arabis,30.223,70.2891,6
arabis,29.8525,69.8751,6
arabis,25.1402427,68.8009475,6
arabis,19.1122,69.1433,6
arabis,26.1615,70.0036,6
arabis,22.3365,70.0051,6
arabis,26.4826,70.2649,6
arabis,26.5614,70.301,6
arabis,25.9669759,70.9963513,6
arabis,30.2597,69.814,6
arabis,29.7024,70.6313,6
arabis,22.3758,70.0048,6
arabis,22.34,70.0589,6
arabis,9.8293,62.3620472,6
arabis,9.5464969,62.2153384,6
arabis,13.078611,47.272222,6
arabis,8.98333,42.4,6
arabis,9.25,42.53333,6
arabis,9.35,42.55,6
arabis,9.1,42.21667,6
arabis,9.06667,42.21667,6
arabis,9.1,42.13333,6
arabis,9.11667,42.23333,6
arabis,7.5061,60.6023,6
arabis,6.7671327,61.5698835,6
arabis,6.60452,61.7242879,6
arabis,0.15431,44.79766,6
arabis,0.61372,42.91789,6
arabis,7.42332,43.93449,6
arabis,7.56203,44.10908,6
arabis,7.68673,44.10382,6
arabis,7.69415,44.19366,6
arabis,2.21048,42.49191,6
arabis,6.90731,43.68388,6
arabis,7.43731,44.11421,6
arabis,6.94446,44.22319,6
arabis,7.03747,43.76922,6
arabis,2.80774,45.55433,6
arabis,2.55573,45.01335,6
arabis,6.18395,44.06773,6
arabis,5.37821,45.7095,6
arabis,5.38208,45.79951,6
arabis,6.3672,45.05339,6
arabis,6.4941,45.04948,6
arabis,6.96962,44.58281,6
arabis,5.71497,44.71085,6
arabis,5.46259,44.71676,6
arabis,6.42255,43.88036,6
arabis,6.55121,45.94904,6
arabis,6.41665,45.86305,6
arabis,6.41717,43.79046,6
arabis,5.80971,44.07797,6
arabis,5.9205,46.23741,6
arabis,6.71204,44.50165,6
arabis,5.7457,45.34074,6
arabis,6.63853,45.31527,6
arabis,6.83158,44.40743,6
arabis,6.11335,45.06078,6
arabis,6.97596,44.67272,6
arabis,6.89347,45.30668,6
arabis,6.65626,45.58512,6
arabis,6.64442,45.40521,6
arabis,6.77822,45.49093,6
arabis,7.02741,45.3921,6
arabis,6.60938,44.86554,6
arabis,6.73584,44.86136,6
arabis,6.90609,45.48655,6
arabis,6.69439,44.23189,6
arabis,6.11836,45.15075,6
arabis,6.71796,44.59157,6
arabis,6.8438,44.58726,6
arabis,5.87795,45.42752,6
arabis,-23.392778,64.825,6
arabis,15.23184,65.8107,6
arabis,30.74006,70.33463,6
arabis,9.437222,62.140556,6
arabis,20.39393,69.24917,6
arabis,9.6375,62.362222,6
arabis,9.54294,62.0616,6
arabis,18.68625,68.40538,6
arabis,20.09306,69.72228,6
arabis,12.43347,63.2606,6
arabis,12.30912,63.18363,6
arabis,12.35864,62.56322,6
arabis,9.6063,62.3071,7
arabis,-6.24,43.09,7
arabis,20.37844,68.9439,7
arabis,-5.98,43.27,7
arabis,18.67663,68.35683,7
arabis,24.716667,35.2,7
arabis,21.183333,39.666667,7
arabis,21.216667,39.483333,7
arabis,21.183333,39.616667,7
arabis,21.75,38.8,7
arabis,21.383333,39.5,7
arabis,22.116667,38.733333,7
arabis,21.383333,39.65,7
arabis,22.233333,38.633333,7
arabis,21.15,39.616667,7
arabis,21.2,39.533333,7
arabis,20.783333,39.966667,7
arabis,21.65,39.016667,7
arabis,21.5,39.566667,7
arabis,7.01615,46.38807,7
arabis,7.1459,46.43346,7
arabis,7.08203,46.25337,7
arabis,8.51107,46.3838,7
arabis,-18.066,64.769,7
arabis,-18.041,64.725,7
arabis,-21.728,66.059,7
arabis,-18.679,64.633,7
arabis,-16.923,65.114,7
arabis,-18.848,64.661,7
arabis,2.65107,44.99118,7
arabis,2.77759,45.08154,7
arabis,1.18327,42.75385,7
arabis,1.50393,42.92089,7
arabis,2.01171,42.70994,7
arabis,1.47838,42.78255,7
arabis,6.78459,46.05416,7
arabis,6.14129,44.99241,7
arabis,6.08285,45.08415,7
arabis,2.14445,42.43498,7
arabis,2.12403,42.40807,7
arabis,2.134,42.42966,7
arabis,2.05774,42.63623,7
arabis,1.76804,42.55855,7
arabis,2.0007,42.63029,7
arabis,2.11281,42.38156,7
arabis,6.47293,46.24441,7
arabis,6.45307,45.92955,7
arabis,6.71695,46.01133,7
arabis,6.7784,45.96422,7
arabis,6.79079,46.14411,7
arabis,6.45025,45.88456,7
arabis,6.84603,46.00702,7
arabis,6.84289,45.96205,7
arabis,6.73221,46.2362,7
arabis,6.71391,45.96635,7
arabis,6.72609,46.14625,7
arabis,6.84918,46.05199,7
arabis,6.53485,46.19744,7
arabis,5.74542,44.68758,7
arabis,6.80865,45.46736,7
arabis,6.66892,45.29174,7
arabis,6.73264,45.28963,7
arabis,5.248,44.87894,7
arabis,6.99712,45.41572,7
arabis,6.87569,45.51014,7
arabis,6.67189,45.33671,7
arabis,6.66596,45.24676,7
arabis,5.12142,44.88143,7
arabis,7.0101,45.59558,7
arabis,5.18998,45.0152,7
arabis,7.0036,45.50565,7
arabis,7.12814,45.45605,7
arabis,6.87884,45.55511,7
arabis,5.61929,44.69064,7
arabis,5.55826,44.7371,7
arabis,5.95414,46.25907,7
arabis,6.80327,46.324,7
arabis,6.34326,46.2483,7
arabis,6.05623,45.76073,7
arabis,6.7939,46.18908,7
arabis,6.78149,46.00919,7
arabis,6.73835,46.32615,7
arabis,6.58491,45.97051,7
arabis,6.59962,46.1954,7
arabis,6.60554,46.28536,7
arabis,6.53776,46.24242,7
arabis,6.64643,45.92348,7
arabis,6.69879,45.74148,7
arabis,6.06622,45.9407,7
arabis,6.26233,45.98027,7
arabis,6.91056,46.00481,7
arabis,6.60851,46.33033,7
arabis,16.325564,67.753664,7
arabis,16.270952,67.619529,7
arabis,15.938304,67.541054,7
arabis,11.523392,63.636713,7
arabis,16.408909,67.564562,7
arabis,14.111633,66.832627,7
arabis,16.323036,67.708827,7
arabis,16.256496,67.790094,7
arabis,16.279706,67.780943,7
arabis,16.291539,67.565538,7
arabis,16.542051,67.805594,7
arabis,16.313024,67.52948,7
arabis,16.41373,67.645265,7
arabis,16.366103,67.6367,7
arabis,14.34681,65.694368,7
arabis,16.183579,67.754754,7
arabis,14.477983,65.667957,7
arabis,15.93937,67.567959,7
arabis,16.58583,67.751344,7
arabis,10.088907,62.55067,7
arabis,14.281994,65.676132,7
arabis,12.272549,65.536688,7
arabis,16.187667,67.835463,7
arabis,14.391196,65.658663,7
arabis,14.370759,65.604745,7
arabis,-15.354,64.677,7
arabis,-15.431,64.666,7
arabis,-21.384,64.029,7
arabis,-21.045,64.316,7
arabis,-18.807,64.648,7
arabis,-19.489,63.69,7
arabis,-21.377,64.263,7
arabis,-18.782,64.693,7
arabis,-21.279,64.382,7
arabis,-18.851,65.299,7
arabis,-21.697,64.208,7
arabis,8.054329,44.304759,7
arabis,13.633333,47.55,7
arabis,13.583333,47.65,7
arabis,13.5,47.65,7
arabis,13.5,47.55,7
arabis,13.666667,47.55,7
arabis,13.533334,47.583332,7
arabis,13.6,47.55,7
arabis,13.5,47.6,7
arabis,-3.36,37.05,7
arabis,-3.32,37.05,7
arabis,4.92049,47.33946,7
arabis,4.78809,47.34157,7
arabis,7.47093,46.02904,7
arabis,16.77887,67.53771,7
arabis,25.712101,67.649571,7
arabis,6.77935,44.34413,7
arabis,6.8851,44.42963,7
arabis,6.72535,44.26313,7
arabis,4.86553,47.34392,7
arabis,5.82799,46.96055,7
arabis,6.24378,47.31002,7
arabis,5.96929,47.13719,7
arabis,6.34242,46.76655,7
arabis,20.8033,69.0441,7
arabis,2.66279,45.01834,7
arabis,3.19441,45.15934,7
arabis,29.9707,70.52672,7
arabis,19.1306,68.8211,7
arabis,12.44379,63.25127,7
arabis,12.2822,62.56282,7
arabis,16.03834,66.72698,7
arabis,11.17,47.53,7
arabis,11.3,47.43,7
arabis,10.94,47.47,7
arabis,9.193416,42.145593,7
arabis,8.980859,42.224045,7
arabis,9.436389,46.980556,7
arabis,8.03354,60.61076,7
arabis,6.6968235,59.4488994,7
arabis,6.7890289,59.387598,7
arabis,7.1235263,59.7072139,7
arabis,6.7926207,59.5897058,7
arabis,2.87,39.76,7
arabis,-4.91,43.2,7
arabis,-2.83,37.37,7
arabis,-3.53,41.06,7
arabis,-5.9,43.26,7
arabis,-5.32,43.1,7
arabis,-6.01,43.25,7
arabis,14.34921,66.43901,7
arabis,17.60818,68.29731,7
arabis,9.6746,62.31629,7
arabis,1.06,41.35,7
arabis,-0.55,42.75,7
arabis,2.2,42.26,7
arabis,2.16,42.29,7
arabis,1.01,42.56,7
arabis,0.87,42.57,7
arabis,2.38,42.12,7
arabis,1.11,42.57,7
arabis,1.73,42.31,7
arabis,1,42.58,7
arabis,8.93442,47.59354,7
arabis,8.05821,46.94851,7
arabis,8.52655,47.05816,7
arabis,8.38423,46.56485,7
arabis,12.494,46.699,7
arabis,-3.34,37.05,7
arabis,10.42691,46.9346,7
arabis,7.67016,47.33313,7
arabis,8.38897,46.8347,7
arabis,8.05613,46.38719,7
arabis,8.39056,46.92464,7
arabis,8.4562,46.92408,7
arabis,6.945,47.06246,7
arabis,7.01117,47.01775,7
arabis,7.6688,47.01832,7
arabis,7.14517,46.5684,7
arabis,8.9534,45.92889,7
arabis,9.01914,45.97297,7
arabis,8.32417,46.8802,7
arabis,8.25995,46.97063,7
arabis,8.83599,46.38026,7
arabis,8.99117,45.8883,7
arabis,9.08634,46.06198,7
arabis,18.81759,68.4685,7
arabis,6.59881,45.04411,7
arabis,6.21957,44.69732,7
arabis,6.4829,44.86958,7
arabis,6.42653,44.87291,7
arabis,6.7866,44.38763,7
arabis,6.35103,44.78353,7
arabis,6.64828,43.86029,7
arabis,6.24294,44.81661,7
arabis,6.27295,44.7456,7
arabis,6.28364,45.06006,7
arabis,6.29306,43.79428,7
arabis,6.34902,44.6838,7
arabis,6.91345,43.77375,7
arabis,6.48849,44.95953,7
arabis,6.34034,44.60364,7
arabis,6.21443,44.60737,7
